r,r1,n1,n2,r2
18.592042042042042,16.30105534184288,1.0,0.015517708243528267,2.290986700199163
18.65528028028028,16.352065905176687,1.0,0.015918719483985655,2.303214375103593
18.71851851851852,16.4030117850367,1.0,0.016323069955060027,2.3155067334818185
18.781756756756756,16.453889313970475,1.0,0.016731063223171104,2.3278674427862818
18.844994994994995,16.504701558066834,1.0,0.01714239572189916,2.3402934369281603
18.908233233233233,16.55544822766986,1.0,0.017557067451244197,2.3527850055633728
18.97147147147147,16.60612563088785,1.0,0.01797538197762594,2.365345840583622
19.03470970970971,16.656733452362854,1.0,0.01839733930104439,2.3779762573468552
19.097947947947947,16.707274801112877,1.0,0.018822635855079817,2.39067314683507
19.161186186186185,16.757745960600523,1.0,0.019251575206151957,2.403440225585662
19.224424424424424,16.808143178436374,1.0,0.019684460920680522,2.416281245988049
19.28766266266266,16.858473018422654,1.0,0.02012068586582607,2.429189644240008
19.3509009009009,16.908731740195662,1.0,0.020560553608008326,2.4421691607052374
19.414139139139138,16.95891903672522,1.0,0.021004064147227285,2.455220102413918
19.477377377377376,17.009031124318142,1.0,0.021451521049902673,2.4683462530592344
19.540615615615614,17.059067671332336,1.0,0.021902924316034498,2.481547944283278
19.603853853853852,17.10903534124129,1.0,0.0223576668127833,2.494818512612561
19.66709209209209,17.158923342964904,1.0,0.02281665923940826,2.5081687491271865
19.73033033033033,17.208738352120342,1.0,0.023279294463069932,2.5215919782099867
19.793568568568567,17.258473022695544,1.0,0.023746179616607754,2.5350955458730233
19.856806806806805,17.30813407007971,1.0,0.02421670756718228,2.548672736727095
19.920045045045043,17.35771765718539,1.0,0.024691181881213244,2.5623273878596535
19.98328328328328,10.518078385147207,0.9876044723833486,0.987474545955706,9.465204898136074
20.04652152152152,10.551367337250147,0.9877025243369199,0.9875716872100182,9.495154184271373
20.109759759759758,10.58465631308787,0.9878008798569108,0.9876691320307501,9.525103446671888
20.172997997997996,10.617945312502611,0.9878998425097414,0.9877671839843214,9.555052685495385
20.236236236236238,10.651235661991322,0.9879994122954113,0.9878655395043124,9.585000574244916
20.299474474474476,10.684524712551015,0.9880995892139208,0.9879648057235626,9.61494976192346
20.362712712712714,10.717815121369462,0.9882000696988499,0.9880640719428129,9.644897591343252
20.425950950950952,10.751104223159404,0.9883011573166185,0.9881642488613223,9.674846727791548
20.48918918918919,10.784393348614573,0.9884025485008068,0.9882647293462514,9.704795840574617
20.55242742742743,10.817682497558666,0.9885045468178346,0.98836581696402,9.734744929868762
20.615665665665666,10.850971669979838,0.9886071522677018,0.9884675117146281,9.764693995685828
20.678903903903905,10.88426222055608,0.9887103648504085,0.9885695100316558,9.794641683347825
20.742142142142143,10.917551444064133,0.9888138809995348,0.9886721154815231,9.82459069807801
20.80538038038038,10.95084205374197,0.9889180042815007,0.9887750244978101,9.85453832663841
20.86861861861862,10.984131328108145,0.9890227346963061,0.9888788442133561,9.884487290510474
20.931856856856857,11.017421996657818,0.9891280722439508,0.988982967495322,9.914434860199039
20.995095095095095,11.050711321991358,0.9892337133580152,0.9890876979101273,9.944383773103738
21.058333333333334,11.084000670694264,0.9893399616049192,0.989193035457772,9.97433266263907
21.12157157157157,11.117291425566288,0.9894468169846626,0.9892986765718366,10.004280146005284
21.18480980980981,11.15058221180062,0.9895542794972454,0.9894049248187404,10.03422759800919
21.248048048048048,11.183871638704707,0.9896620455762479,0.9895117801984838,10.064176409343341
21.311286286286286,11.217161088908924,0.98977041878809,0.9896192427110667,10.094125197377362
21.374524524524524,11.250451961270116,0.9898793991327715,0.9897270087900693,10.124072563254408
21.437762762762762,11.283742864909284,0.9899889866102923,0.9898353820019112,10.154019897853479
