r2,r1,n,free_energy,tension
185.80000000,0.00000000,5.00000000,157.34862848,0.00000000
186.00000000,0.00000000,5.00000000,157.34862848,0.00000000
186.20000000,0.00000000,5.00000000,157.34862848,0.00000000
186.40000000,0.00000000,5.00000000,157.34862848,0.00000000
186.60000000,0.00000000,5.00000000,157.34862848,0.00000000
186.80000000,0.00000000,5.00000000,157.34862848,0.00000000
187.00000000,0.00000000,5.00000000,157.34862848,0.00000000
187.20000000,0.00000000,5.00000000,157.34862848,0.00000000
187.40000000,0.00000000,5.00000000,157.34862848,0.00000000
187.60000000,0.00000000,5.00000000,157.34862848,0.00000000
187.80000000,0.00000000,5.00000000,157.34862848,0.00000000
188.00000000,0.00000000,5.00000000,157.34862848,0.00000000
188.20000000,0.00000000,5.00000000,157.34862848,0.00000000
188.40000000,0.00000000,5.00000000,157.34862848,0.00000000
188.60000000,0.00000000,5.00000000,157.34862848,0.00000000
188.80000000,0.00000000,5.00000000,157.34862848,0.00000000
189.00000000,0.00000000,5.00000000,157.34862848,0.00000000
189.20000000,0.00000000,5.00000000,157.34862848,0.00000000
189.40000000,0.00000000,5.00000000,157.34862848,0.00000000
189.60000000,0.00000000,5.00000000,157.34862848,0.00000000
189.80000000,0.00000000,5.00000000,157.34862848,0.00000000
190.00000000,0.00000000,5.00000000,157.34862848,0.00000000
190.20000000,0.00000000,5.00000000,157.34862848,0.00000000
190.40000000,0.00000000,5.00000000,157.34862848,0.00000000
190.60000000,0.00000000,5.00000000,157.34862848,0.00000000
190.80000000,0.00000000,5.00000000,157.34862848,0.00000000
191.00000000,0.00000000,5.00000000,157.34862848,0.00000000
191.20000000,0.00000000,5.00000000,157.34862848,0.00000000
191.40000000,0.00000000,5.00000000,157.34862848,0.00000000
191.60000000,0.00000000,5.00000000,157.34862848,0.00000000
191.80000000,0.00000000,5.00000000,157.34862848,0.00000000
192.00000000,0.00000000,5.00000000,157.34862848,0.00000000
192.20000000,0.00000000,5.00000000,157.34862848,0.00000000
192.40000000,0.00000000,5.00000000,157.34862848,0.00000000
192.60000000,0.00000000,5.00000000,157.34862848,0.00000000
192.80000000,0.00000000,5.00000000,157.34862848,0.00000000
193.00000000,0.00000000,5.00000000,157.34862848,0.00000000
193.20000000,0.00000000,5.00000000,157.34862848,0.00000000
193.40000000,0.00000000,5.00000000,157.34862848,0.00000000
193.60000000,0.00000000,5.00000000,157.34862848,0.00000000
193.80000000,0.00000000,5.00000000,157.34862848,0.00000000
194.00000000,0.00000000,5.00000000,157.34862848,0.00000000
194.20000000,0.00000000,5.00000000,157.34862848,0.00000000
194.40000000,0.00000000,5.00000000,157.34862848,0.00000000
194.60000000,0.00000000,5.00000000,157.34862848,0.00000000
194.80000000,0.00000000,5.00000000,157.34862848,0.00000000
195.00000000,0.00000000,5.00000000,157.34862848,0.00000000
195.20000000,0.00000000,5.00000000,157.34862848,0.00000000
195.40000000,0.00000000,5.00000000,157.34862848,0.00000000
195.60000000,0.00000000,5.00000000,157.34862848,0.00000000
195.80000000,0.00000000,5.00000000,157.34862848,0.00000000
196.00000000,0.00000000,5.00000000,157.34862848,0.00000000
196.20000000,0.00000000,5.00000000,157.34862848,0.00000000
196.40000000,0.00000000,5.00000000,157.34862848,0.00000000
196.60000000,0.00000000,5.00000000,157.34862848,0.00000000
196.80000000,0.00000000,5.00000000,157.34862848,0.00000000
197.00000000,0.00000000,5.00000000,157.34862848,0.00000000
197.20000000,0.00000000,5.00000000,157.34862848,0.00000000
197.40000000,0.00000000,5.00000000,157.34862848,0.00000000
197.60000000,0.00000000,5.00000000,157.34862848,0.00000000
197.80000000,0.00000000,5.00000000,157.34862848,0.00000000
198.00000000,0.00000000,5.00000000,157.34862848,0.00000000
198.20000000,0.00000000,5.00000000,157.34862848,0.00000000
198.40000000,0.00000000,5.00000000,157.34862848,0.00000000
198.60000000,0.00000000,5.00000000,157.34862848,0.00000000
198.80000000,0.00000000,5.00000000,157.34862848,0.00000000
199.00000000,0.00000000,5.00000000,157.34862848,0.00000000
199.20000000,0.00000000,5.00000000,157.34862848,0.00000000
199.40000000,0.00000000,5.00000000,157.34862848,0.00000000
199.60000000,0.00000000,5.00000000,157.34862848,0.00000000
199.80000000,0.00000000,5.00000000,157.34862848,0.00000000
200.00000000,0.00000000,5.00000000,157.34862848,0.00000000
