r,f
17.282168003338356,0.5692215776023274
17.329516408826954,0.5717368078271511
17.376864814315553,0.574345716037881
17.42421321980415,0.5768145820820829
17.471561625292747,0.5791654914173917
17.518910030781345,0.5814856089054972
17.566258436269944,0.5838124156054985
17.613606841758543,0.5862247940023797
17.66095524724714,0.5884553642690807
17.70830365273574,0.5907176680653111
17.75565205822434,0.5929912993627603
17.803000463712937,0.5956399822017611
17.850348869201536,0.598318185582708
17.89769727469013,0.6010022625627084
17.94504568017873,0.6037434310635209
17.99239408566733,0.6064918185574488
18.039742491155927,0.6092753226056443
18.087090896644526,0.6116578341203452
18.134439302133124,0.6137110687722059
18.181787707621723,0.6157623115819719
18.22913611311032,0.6179908303924856
18.27648451859892,0.6207875352141363
18.323832924087515,0.6236121342969132
18.371181329576114,0.6264505682441031
18.418529735064713,0.6292694990394151
18.46587814055331,0.6320545306151474
18.51322654604191,0.6346261872094165
18.56057495153051,0.6371368225247628
18.607923357019107,0.6392005826244795
18.655271762507706,0.6415550878451972
18.7026201679963,0.6438995419793091
18.7499685734849,0.6464372807715406
18.797316978973498,0.6491443639682875
18.844665384462097,0.6517950572828641
18.892013789950695,0.6547346153101163
18.939362195439294,0.6576623009477519
18.986710600927893,0.6606142352324296
19.03405900641649,0.6636301401981054
19.08140741190509,0.6661420418917529
19.128755817393685,0.6686181932338917
19.176104222882284,0.6709910664852952
19.223452628370882,0.6734141112324995
19.27080103385948,0.6760482432253905
19.31814943934808,0.6788037372709472
19.36549784483668,0.6818389630790859
19.412846250325277,0.6850267723618259
19.460194655813876,0.6879759454293541
19.507543061302474,0.6907804623543421
19.55489146679107,0.6931226435771008
19.602239872279668,0.695424951705172
19.649588277768267,0.6980272286748372
19.696936683256865,0.6959126918161943
19.744285088745464,0.6891145854733723
19.791633494234063,0.6824124802081695
19.83898189972266,0.6766891819676413
19.88633030521126,0.6791975611048969
19.933678710699855,0.6816571245418211
19.981027116188454,0.6841117743770593
20.028375521677052,0.6869660631312642
20.07572392716565,0.6898495007100773
20.12307233265425,0.692816785200963
20.170420738142848,0.6957878220834525
20.217769143631447,0.6988161353273925
20.265117549120045,0.7014949561498829
20.312465954608644,0.7037945106476493
20.35981436009724,0.7057362780613372
20.407162765585838,0.7077673636810862
20.454511171074437,0.7103415557480663
20.501859576563035,0.7133643602299828
20.549207982051634,0.7164266524315023
20.596556387540232,0.7194956972907924
20.64390479302883,0.7226157629687744
20.69125319851743,0.7257361831581909
20.73860160400603,0.7289256946625929
20.785950009494623,0.7320431915329934
20.833298414983222,0.7346998314719281
20.88064682047182,0.7372781773615973
20.92799522596042,0.7398736250892565
20.975343631449018,0.7428550471585101
21.022692036937617,0.7460053572280789
21.070040442426215,0.7491178742436913
21.117388847914814,0.751650443424142
21.16473725340341,0.7538330004404205
21.212085658892008,0.7560480728325925
21.259434064380606,0.7584553612956416
21.306782469869205,0.7529023784041867
21.354130875357804,0.746251369571461
21.401479280846402,0.7397201822196843
21.448827686335,0.7378797901927839
21.4961760918236,0.7409092169678915
21.543524497312198,0.743903517634745
21.590872902800793,0.7469737110210647
21.638221308289392,0.7500037294736044
21.68556971377799,0.7530503845802168
21.73291811926659,0.7558421589855142
21.780266524755188,0.7583214385961623
21.827614930243787,0.7608394917725829
21.874963335732385,0.7633646464491908
21.922311741220984,0.766492790670243
21.969660146709582,0.7695733021205057
22.017008552198178,0.7726337224243348
22.064356957686776,0.7755863330967228
22.111705363175375,0.7783533418023034
22.159053768663973,0.7811964399036511
22.206402174152572,0.7840231855165447
22.25375057964117,0.7871054450254423
22.30109898512977,0.7902736707964703
22.348447390618368,0.79349110686731
22.395795796106963,0.7915153186722759
22.443144201595562,0.78687802448287
22.49049260708416,0.7822339600554572
22.53784101257276,0.7792664626264006
22.585189418061358,0.7823228518531333
22.632537823549956,0.78542396805301
22.679886229038555,0.788604558914932
22.727234634527154,0.7917104036641219
22.774583040015752,0.7947829677273448
22.821931445504347,0.7977912399707531
22.869279850992946,0.8007910884791807
22.916628256481545,0.8034364706301508
22.963976661970143,0.8061000552755637
23.011325067458742,0.8087355421816439
23.05867347294734,0.8116289873822019
23.10602187843594,0.8147338306406217
23.153370283924538,0.8179073689830276
23.200718689413137,0.8212046497564149
23.24806709490173,0.8244940609944181
23.29541550039033,0.8276398073975691
23.34276390587893,0.8306755401894333
23.390112311367528,0.8334121611235455
23.437460716856126,0.8359940356181226
23.484809122344725,0.838744879241941
23.532157527833323,0.8415973238545884
23.579505933321922,0.844552491185306
23.626854338810517,0.8475428480466645
23.674202744299116,0.85056684947743
23.721551149787715,0.8537839486200517
23.768899555276313,0.8571150092797205
23.816247960764912,0.8604899677702813
23.86359636625351,0.8635526013736984
23.91094477174211,0.8666046515378395
23.958293177230708,0.8696204542906837
24.005641582719306,0.8727142114549785
24.0529899882079,0.8761864736913213
24.1003383936965,0.879720257101857
24.1476867991851,0.8833529711387099
24.195035204673697,0.8868742658266588
24.242383610162296,0.8899620912448685
24.289732015650895,0.8927931975762063
24.337080421139493,0.8940215079783833
24.384428826628092,0.882660297648772
24.43177723211669,0.8691509740480051
24.479125637605286,0.8556722372498693
24.526474043093884,0.8503775663339919
24.573822448582483,0.8535002827516179
24.62117085407108,0.856887714906959
24.66851925955968,0.8601446694582165
24.71586766504828,0.8632923511795765
24.763216070536878,0.8662377019402414
24.810564476025476,0.8691918826305144
24.857912881514075,0.8722091337969662
24.90526128700267,0.8752539456194407
24.95260969249127,0.8783181385476205
24.999958097979867,0.8814192449660883
25.047306503468466,0.8843758597092504
25.094654908957065,0.8874590146949679
25.142003314445663,0.8905199285950637
25.189351719934262,0.8936861723878348
25.23670012542286,0.8968571432306088
