Force_f,Average_r,Average_n,Std_r,Std_n
2.1521521521521523,88.50726522637902,4.0,7.768092030036699,0.0
2.1621621621621623,88.64082458350437,4.0,7.779814246747657,0.0
2.1721721721721723,88.7743839406297,4.0,7.791536463458615,0.0
2.1821821821821823,88.90794329775507,4.0,7.803258680169572,0.0
2.1921921921921923,89.04150265488039,4.0,7.814980896880527,0.0
2.2022022022022023,89.17506201200565,4.0,7.826703113591485,0.0
2.2122122122122123,89.30862136913102,4.0,7.838425330302441,0.0
2.2222222222222223,89.44218072625637,4.0,7.850147547013401,0.0
2.2322322322322323,89.56695518979379,4.0,7.8610987316555425,0.0
2.2422422422422423,89.69172965333118,4.0,7.872049916297682,0.0
2.2522522522522523,89.81650411686864,4.0,7.8830011009398255,0.0
2.2622622622622623,89.94127858040609,4.0,7.893952285581966,0.0
2.2722722722722724,90.0660530439435,4.0,7.904903470224106,0.0
2.2822822822822824,90.1908275074809,4.0,7.915854654866245,0.0
2.2922922922922924,90.31560197101835,4.0,7.926805839508387,0.0
2.3023023023023024,90.44037643455582,4.0,7.937757024150528,0.0
2.3123123123123124,90.5651508980932,4.0,7.94870820879267,0.0
2.3223223223223224,90.68992536163061,4.0,7.95965939343481,0.0
2.3323323323323324,90.80749372628253,4.0,7.96997811281155,0.0
2.3423423423423424,90.92434148104594,4.0,7.980233585661753,0.0
2.3523523523523524,91.04118923580938,4.0,7.990489058511955,0.0
2.3623623623623624,91.15803699057277,4.0,8.000744531362152,0.0
2.3723723723723724,91.27488474533617,4.0,8.011000004212356,0.0
2.3823823823823824,91.39173250009954,4.0,8.021255477062557,0.0
2.3923923923923924,91.50858025486299,4.0,8.031510949912757,0.0
2.4024024024024024,91.62542800962633,4.0,8.041766422762958,0.0
2.4124124124124124,91.74227576438975,4.0,8.052021895613159,0.0
2.4224224224224224,91.85912351915316,4.0,8.06227736846336,0.0
