sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44
1.6485315675,1.8352856586,1.6313559894,1.7401272169,1.9214683719,1.7273327784,1.7498476324,1.8829889301,1.6257100085,1.9737960930,2.0690079068,2.0826906792,1.8424756758,1.6257102580,1.7084881512,2.0074097762,1.6992186743,1.9412149232,1.6749837884,1.7898315099,2.0599831882,2.0159888718,1.8755314166,1.7966725313,1.6992189482,1.8680849433,1.9097270933,1.9614735170,1.9946740014,2.0377542441,1.9655084106,1.9452766795,1.7053872364,1.7898315830,1.9372764528,1.9573443536,1.9058615965,2.0074096191,1.9862710896,2.0872907797,1.6660726282,1.6341934710,1.9333005319,1.6456436634
1.6525083861,1.8398131943,1.6352826396,1.7476110969,1.9262530968,1.7315408642,1.7541221131,1.8876587298,1.6324467380,1.9787378219,2.0787922227,1.6212002330,1.8470245995,1.6296204366,1.7157625757,2.0124526811,1.7064321429,1.9460589664,1.6790380419,1.7976487674,2.0697014647,2.0253875086,1.8839354726,1.8010855286,1.7033443231,1.8764373913,1.9183698498,1.9704814034,1.9996785433,2.0428886941,1.9704253828,1.9541696197,1.7095307399,1.7942243080,1.9421085430,1.9622368030,1.9144772757,2.0167463694,1.9912503391,1.6239973067,1.6701007728,1.6409846120,1.9381207038,1.6496120410
1.6564967804,1.8443541372,1.6392206995,1.7518789188,1.9310520893,1.7357612930,1.7584091576,1.8961400039,1.6363765193,1.9836943448,2.0840507172,1.6250972090,1.8552247127,1.6335419703,1.7199365395,2.0175107200,1.7105786628,1.9549499554,1.6831041277,1.8020645991,2.0749324358,2.0304845593,1.8886079110,1.8089723375,1.7074817662,1.8810874502,1.9231453694,1.9754131040,2.0089514729,2.0480385860,1.9753570661,1.9590523249,1.7168060282,1.8020646724,1.9509713387,1.9712425119,1.9192411429,2.0218173540,2.0004628113,1.6279024380,1.6741406632,1.6449393232,1.9469553361,1.6564968911
1.6604967958,1.8525289524,1.6460331347,1.7561592898,1.9398292672,1.7432037848,1.7660023675,1.9008489708,1.6403177276,1.9886657203,1.6262020662,1.6318191785,1.8598114799,1.6374749037,1.7241227404,2.0269037334,1.7147373284,1.9598350919,1.6871820922,1.8064934733,2.0801791830,2.0355969351,1.8932942491,1.8134217029,1.7116313249,1.8857513340,1.9279351342,1.9803595738,2.0139989006,2.0576525910,1.9803035186,1.9639496348,1.7209830147,1.8064935466,1.9558443892,1.9761765935,1.9240192162,2.0269035759,2.0054846630,1.6318189147,1.6781923455,1.6489055441,1.9518163359,1.6604969066
1.6645084781,1.8571076475,1.6500025136,1.7604522594,1.9446688473,1.7474585117,1.7703244218,1.9055719684,1.6442704079,1.9978435750,1.6301135451,1.6357470453,1.8644118685,1.6442706584,1.7283212264,2.0320052531,1.7189081876,1.9647348501,1.6942991974,1.8109354412,1.6273115266,2.0451122372,1.9017999016,1.8178842305,1.7189084625,1.8942046072,1.9327392005,1.9894781593,2.0190614955,2.0628470006,1.9894219829,1.9729515303,1.7251722558,1.8109355145,1.9607320206,1.9811254612,1.9327396674,2.0363560426,2.0105215959,1.6385784475,1.6852509336,1.6528833197,1.9566918761,1.6645085889
1.6714726931,1.8616999452,1.6539834650,1.7680464898,1.9495229046,1.7517257594,1.7746592214,1.9141559853,1.6511042731,2.0028574522,1.6340364045,1.6396863470,1.8690259322,1.6482348558,1.7357022694,2.0371221311,1.7262271926,1.9696492878,1.6984099472,1.8188690310,1.6312262109,2.0502686997,1.9065255790,1.8223599723,1.7230915634,1.8989075835,1.9415133154,1.9944668522,2.0241393176,2.0680570816,1.9944106587,1.9778905147,1.7293737996,1.8153906279,1.9697033018,1.9902418241,1.9375580919,2.0414860563,2.0155736695,1.6425260166,1.6893351242,1.6597725495,1.9615820144,1.6685319838
1.6755164614,1.8699729202,1.6579760342,1.7723745267,1.9584072614,1.7592556498,1.7823420260,1.9189187212,1.6550884217,2.0078864016,1.6407992800,1.6436371283,1.8773493080,1.6522106154,1.7399348146,2.0466316915,1.7304318175,1.9786762080,1.7025327460,1.8233476694,1.6351522933,2.0554407150,1.9112653599,1.8303643695,1.7272869542,1.9036245872,1.9463580154,1.9994705326,2.0335552633,2.0777910302,1.9994143219,1.9828443192,1.7367557254,1.8233477430,1.9746324943,1.9952329362,1.9423909315,2.0466315336,2.0249280320,1.6464850928,1.6934312755,1.6637820558,1.9705515349,1.6755165725
1.6795720634,1.8746035179,1.6648869420,1.7767153443,1.9633025011,1.7635576869,1.7867123381,1.9236956935,1.6590842060,2.0171774993,1.6447532951,1.6504559862,1.8820019096,1.6561979829,1.7441798219,2.0517926937,1.7346488115,1.9836325002,1.7066676414,1.8278395919,1.6390898187,2.0650744250,1.9198740965,1.8348771438,1.7314946833,1.9083556737,1.9512172274,2.0087014583,2.0386767695,1.6306679932,2.0086451267,1.9919567815,1.7409913583,1.8278396655,1.9795764830,2.0002390530,1.9472382430,2.0562014432,2.0300235001,1.6504557214,1.6975394347,1.6678032821,1.9754832567,1.6795721745
1.6836395458,1.8792479169,1.6689113934,1.7810689931,1.9682124315,1.7678724256,1.7910955801,1.9284869588,1.6630916719,2.0222495774,1.6487188530,1.6544382129,1.8866683864,1.6630919233,1.7484373406,2.0569692827,1.7388782233,1.9886036887,1.7138885892,1.8323448510,1.6458741641,2.0702911807,1.9246537908,1.8394033245,1.7388784993,1.9169368267,1.9600984522,2.0137479841,2.0438137291,1.6345924206,2.0136916356,1.9969528737,1.7452394713,1.8323449247,1.9886578534,2.0052602340,1.9560914772,2.0613913609,2.0351343338,1.6573128056,1.7047008315,1.6718362744,1.9804297920,1.6836396570
1.6907049109,1.8839061720,1.6729476289,1.7887755599,1.9772055488,1.7721999164,1.7954918030,1.9372012518,1.6700243967,2.0273369512,1.6526959992,1.6584320833,1.8950921029,1.6671111169,1.7559269136,2.0665971307,1.7463046548,1.9977415308,1.7180568623,1.8403968794,1.6498429951,1.6301437078,1.9294477957,1.8439429647,1.7431203782,1.9217077261,1.9649988936,2.0188097193,2.0533465265,1.6385282997,2.0187533539,2.0019640052,1.7495001137,1.8403969532,1.9936440144,2.0145166943,1.9609798862,2.0665969724,2.0446046051,1.6613150853,1.7088420861,1.6788253356,1.9895093620,1.6877190667
1.6948050581,1.8923037384,1.6769956949,1.7931649146,1.9821572666,1.7798409958,1.8032885348,1.9420329892,1.6740638973,2.0367429762,1.6595564965,1.6624376433,1.8997976785,1.6711420843,1.7602191098,2.0718184984,1.7505684447,2.0027551900,1.7222374061,1.8449394801,1.6538234325,1.6340666085,1.9342561681,1.8520670822,1.7473747735,1.9264929153,1.9699140610,2.0281546544,2.0585278172,1.6424756755,2.0280981682,2.0111886733,1.7569905895,1.8449395539,1.9986451903,2.0195809052,1.9658829807,1.6312828399,2.0497594754,1.6653290826,1.7129955211,1.6828906304,1.9944980924,1.6948051695
1.6989172561,1.8970009980,1.6810556384,1.7975672867,1.9871238922,1.7842039090,1.8077209181,1.9468792300,1.6781152468,2.0418741165,1.6635653588,1.6664549391,1.9045173327,1.6751848721,1.7645239981,1.6352092031,1.7548448319,2.0077839661,1.7264302690,1.8494956120,1.6578155221,1.6408028561,1.9429956317,1.8566444337,1.7516417346,1.9351782411,1.9748440130,2.0332598680,2.0637247913,1.6492654533,2.0332033652,2.0162427160,1.7612859401,1.8494956858,2.0078382809,2.0246604038,1.9748444827,1.6352090764,2.0549299398,1.6693548438,1.7171611848,1.6869678598,1.9995018556,1.6989173676
1.7030415528,1.9017123169,1.6880873498,1.8019827277,1.9921054850,1.7885797591,1.8121664710,1.9556996858,1.6821784920,2.0470207799,1.6675859753,1.6733926814,1.9130428573,1.6792395271,1.7688416289,1.6391469188,1.7591338662,2.0170343752,1.7337569170,1.8576439311,1.6646978777,1.6447569061,1.9478446553,1.8612354412,1.7591341431,1.9400038255,1.9838609791,2.0383805172,1.6335751343,1.6532442334,2.0383239976,2.0213120213,1.7655940013,1.8540654026,2.0128822510,2.0340312369,1.9797892783,1.6391467920,2.0645178501,1.6733924154,1.7244272276,1.6910570713,2.0086931055,1.7030416644
1.7102098730,1.9102112919,1.6921798735,1.8098036587,2.0012364070,1.7929685972,1.8166252458,1.9605869921,1.6862536799,2.0565434456,1.6716183923,1.6774421102,1.9178021809,1.6862539324,1.7764416836,1.6430961589,1.7666696536,2.0221062489,1.7379837629,1.8622379461,1.6687218367,1.6487225350,1.9527082582,1.8694569074,1.7634358748,1.9448439101,1.9888329258,2.0478411592,1.6375081065,1.6572346746,2.0434601271,2.0306505621,1.7699148235,1.8622380201,2.0179414587,2.0391544017,1.9847489766,1.6459046872,1.6347284521,1.6803691958,1.7286265861,1.6951583121,2.0137396861,1.7071781076
1.7143674255,1.9149621844,1.6962844451,1.8142554580,2.0062605641,1.8007228710,1.8245379650,1.9654890158,1.6933076946,2.0617345242,1.6756626566,1.6815034432,1.9225757900,1.6903411105,1.7807946235,1.6470569690,1.7709936915,2.0271934640,1.7422231057,1.8668456900,1.6727576148,1.6526997885,1.9615542397,1.8740861739,1.7677503542,1.9536349403,1.9938198758,2.0530059307,1.6442502914,1.6612368232,2.0529492740,2.0357634129,1.7775158017,1.8668457640,2.0230159649,2.0442930816,1.9897236368,1.6498737039,1.6386648241,1.6844391114,1.7328383496,1.7022698406,2.0188015224,1.7143675374
1.7185372508,1.9197273428,1.7004011125,1.8187205164,2.0112999104,1.8051477785,1.8290335619,1.9704058158,1.6974156197,1.6370491987,1.6826429528,1.6855767274,1.9273637417,1.6944403262,1.7851604907,1.6538544911,1.7753305598,2.0322960818,1.7464749950,1.8714672175,1.6768052588,1.6566887128,1.9664590903,1.8787292963,1.7720776319,1.9585160125,2.0029475376,2.0581863675,1.6482145142,1.6652507256,2.0581296944,2.0408917532,1.7818719645,1.8714672916,2.0323505627,2.0537799914,1.9988223603,1.6538543639,1.6426127306,1.6885210069,1.7370625674,1.7064040925,2.0281061105,1.7185373628
1.7227193978,1.9283292120,1.7075352044,1.8231988868,2.0205432415,1.8095858629,1.8335425735,1.9793608924,1.7015356592,1.6409924350,1.6867196283,1.6926151968,1.9360184736,1.6985516273,1.7895393365,1.6578468405,1.7796803094,2.0416890638,1.7539092401,1.8797378780,1.6837873691,1.6635421897,1.9713787356,1.8833863301,1.7796805873,1.9634117989,2.0079771015,1.6382168035,1.6521903716,1.6721588456,2.0633258428,2.0460356447,1.7862410734,1.8761026576,2.0374686613,2.0589629848,2.0038394974,1.6578467132,1.6493767160,1.6926149299,1.7444351318,1.7105505471,2.0332113972,1.7227195098
1.7299925157,1.9331345228,1.7116850420,1.8311362523,2.0256257809,1.8140371769,1.8380650532,1.9843195205,1.7056678614,1.6477408756,1.6908083214,1.6967211952,1.9408468286,1.7056681149,1.7972518655,1.6618509257,1.7873274229,2.0468355839,1.7581957306,1.8843979860,1.6878674583,1.6675629451,1.9803328063,1.8917314677,1.7840432697,1.9683223585,2.0130218913,1.6421635042,1.6561779097,1.6762048400,2.0729328478,2.0555183936,1.7906231800,1.8843980602,2.0426022859,2.0641617246,2.0088718183,1.6647021909,1.6533560264,1.6996931305,1.7486936568,1.7147092526,2.0383321666,1.7269140273
1.7342085222,1.9379543098,1.7158471496,1.8356516474,2.0307237353,1.8219066925,1.8460958633,1.9892931437,1.7128246629,1.6517154662,1.6949090798,1.7008393167,1.9456897375,1.7098125281,1.8016666655,1.6658667933,1.7917128151,2.0519977362,1.7624949493,1.8890720796,1.6919595841,1.6715955386,1.9852943062,1.8964274655,1.7884189363,1.9772474676,2.0222618907,1.6461217956,1.6601771748,1.6802627568,2.0781739451,2.0607066451,1.7983366541,1.8890721539,2.0520523658,2.0693762738,2.0180824407,1.6687264060,1.6573470363,1.7038199829,1.7529648161,1.7219245822,2.0477517795,1.7342086345
1.7384370284,1.9427886308,1.7200215761,1.8401805487,2.0400811467,1.8263947366,1.8506558413,1.9983579351,1.7169901958,1.6557017479,1.7019908722,1.7049696098,1.9544496658,1.7139692009,1.8060946331,1.6727626060,1.7961112760,2.0615070798,1.7668069469,1.8937602150,1.6960637942,1.6756400173,1.9902708200,1.9011375790,1.7928076388,1.9821997762,2.0273499242,1.6528921910,1.6670367626,1.6843326436,2.0834310055,1.6445199735,1.8027547473,1.8937602893,2.0572302292,2.0790101563,2.0231578659,1.6727624782,1.6613497924,1.7079590361,1.7572486602,1.7261168979,2.0529166432,1.7384371407
1.7426780839,1.9515211121,1.7272598812,1.8447230103,2.0452229339,1.8308962032,1.8552294843,2.0033740032,1.7211680668,1.6596997674,1.7061246289,1.7121106064,1.9593335710,1.7181381821,1.8105358209,1.6768105825,1.8005228576,2.0667137861,1.7743507256,1.9021554501,1.7001801369,1.6825927722,1.9952624078,1.9058618645,1.8005231364,1.9871670767,2.0324534103,1.6568819914,1.6710679635,1.6913409996,2.0931576326,1.6484852966,1.8071860274,1.9021555246,1.6429345706,2.0842698499,2.0282487010,1.6768104548,1.6653643412,1.7121103385,1.7615452395,1.7303216416,2.0580972205,1.7426781963
1.7500578809,1.9563963303,1.7314680806,1.8527789247,2.0503803659,1.8354111460,1.8598168471,2.0084052889,1.7253583250,1.6637095713,1.7102706249,1.7162742070,1.9642322454,1.7253585794,1.8183628586,1.6808705108,1.8082833087,2.0719363580,1.7786979558,1.9068828783,1.7072846835,1.6866696578,2.0043535636,1.9143329341,1.8049478913,1.9962014260,2.0375724109,1.6608835487,1.6751110599,1.6954435594,2.0984603114,1.6524622948,1.8116305470,1.9068829528,1.6496743540,2.0895455894,2.0375728847,1.6808703830,1.6722462171,1.7192917737,1.7690484382,1.7345388628,1.6468955730,1.7469318514
1.7543334128,1.9612862974,1.7356887770,1.8573590919,1.6453224665,1.8433979941,1.8679678964,2.0134518534,1.7326197553,1.6705755970,1.7144289090,1.7204501548,1.9730989197,1.7295612745,1.8228406596,1.6849424385,1.8127311857,2.0815638018,1.7830581507,1.9116245547,1.7114341856,1.6907585997,2.0093877862,1.9190969042,1.8093858721,2.0012110912,2.0469547876,1.6648969097,1.6791660992,1.6995582615,2.1037791924,1.6564510144,1.8194585527,1.9116246293,1.6536549200,2.0992994787,2.0427074625,1.6878456723,1.6762928591,1.7234766035,1.7733800839,1.7418598555,1.6508680149,1.7511981562
1.7586216760,1.9701251041,1.7399220203,1.8619530179,1.6492904088,1.8479503421,1.8725934482,2.0226557789,1.7368439505,1.6746174436,1.7216140145,1.7246384991,1.9780391935,1.7337764559,1.8273318738,1.6890264133,1.8171923747,2.0868315907,1.7874313621,1.9201210827,1.7155959953,1.6948596458,2.0144373069,1.9238752553,1.8138371316,2.0062359711,2.0521178412,1.6689221215,1.6861250963,1.7036851543,2.1091143409,1.6632657460,1.8239397189,1.9163806112,1.6576472269,2.1046210356,2.0478576798,1.6919381670,1.6803514635,1.7276738596,1.7777246498,1.7461112988,1.6548521706,1.7586217888
1.7629227216,1.9750565700,1.7472664098,1.8701051999,1.6532700571,1.8525163636,1.8772329210,2.0277455813,1.7410807123,1.6786712441,1.7258058968,1.7288392893,1.9829944555,1.7380041736,1.8318365548,1.6960429139,1.8216669293,2.0921154829,1.7950866516,1.9249026270,1.7197701618,1.7019134522,2.0236401793,1.9324487384,1.8216672091,2.0153811784,2.0572966409,1.6758105942,1.6902126499,1.7078242866,2.1189924164,1.6672862879,1.8284343180,1.9249027017,1.6616513216,2.1099588790,2.0530235996,1.6960427856,1.6844220781,1.7318835918,1.7820821878,1.7503754003,1.6588480867,1.7629228344
1.7704111185,1.9800030035,1.7515340416,1.8747373803,1.6572614582,1.8570961133,1.8854816343,2.0328508900,1.7453300910,1.6827370463,1.7300102449,1.7361061188,1.9879647660,1.7453303464,1.8397801790,1.7001597049,1.8295427722,2.0974155431,1.7994957406,1.9296986297,1.7269784386,1.7060474935,2.0287329655,1.9372673556,1.8261551828,2.0204490493,2.0667951441,1.6798680077,1.6943123185,1.7149556982,2.1243740427,1.6713187197,1.8329424038,1.9296987045,1.6656672511,2.1198345763,2.0624917254,1.7001595765,1.6914037708,1.7361058497,1.7896961810,1.7546522109,1.6656674796,1.7672367134
1.7747472704,1.9889497047,1.7558144024,1.8793835216,1.6640656080,1.8652024291,1.8901598531,2.0421682202,1.7526980306,1.6897026200,1.7342271086,1.7403409529,1.9969669267,1.7495923926,1.8443221466,1.7042887169,1.8340542889,2.1071925790,1.8039180359,1.9345091491,1.7311863680,1.7101938138,2.0338412779,1.9421005662,1.8306566293,2.0255323613,2.0720186515,1.6839374427,1.6984241505,1.7191282246,2.1297721809,1.6753630891,1.8408870196,1.9345092239,1.6725245126,2.1252189219,2.0677022083,1.7072363301,1.6955070606,1.7434139843,1.7940894272,1.7620807679,1.6696952914,1.7715634772
1.7790963904,1.9939382490,1.7601075430,1.8840436800,1.6680888572,1.8698202738,1.8948521977,2.0473174079,1.7569819657,1.6938010462,1.7384565382,1.7445884134,2.0019796127,1.7538671569,1.8488777784,1.7084299989,1.8385793667,2.1125387078,1.8083535905,1.9431343909,1.7354068332,1.7143524624,2.0431575270,1.9469484290,1.8351716027,2.0347900724,2.0772581408,1.6880189472,1.7025481947,1.7233131674,2.1397739468,1.6794194438,1.8454324264,1.9431344658,1.6765725455,2.1306197990,2.0729286286,1.7113862793,1.6996225338,1.7476705116,1.7984958344,1.7663924256,1.6737350327,1.7790965036
1.7834585308,1.9989419834,1.7644135148,1.8923183268,1.6721240282,1.8744520486,1.8995587251,2.0524823336,1.7612787008,1.6979116472,1.7457684569,1.7488485510,2.0070075709,1.7581546905,1.8534471292,1.7155487055,1.8431180600,2.1179012475,1.8161224099,1.9479855185,1.7396398843,1.7185234886,1.6498497038,1.9556520348,1.8431183408,2.0399170126,2.0868745056,1.6921125696,1.7096292719,1.7275105764,2.1452192590,1.6863532491,1.8499915175,1.9479855935,1.6806325836,2.1360372745,2.0825141529,1.7155485768,1.7037502393,1.7519397466,1.8029154556,1.7707169771,1.6777867515,1.7834586440
1.7878337437,2.0039609691,1.7718880858,1.8970174471,1.6761711690,1.8790978093,1.9079316569,2.0576630609,1.7655882875,1.7020344719,1.7500322290,1.7562220102,2.0161200571,1.7624550444,1.8615094616,1.7197234009,1.8511113923,2.1278003946,1.8205945012,1.9528513777,1.7469537556,1.7257013755,1.6538316262,1.9605409127,1.8476707046,2.0450596245,2.0921593688,1.6991216705,1.7137865485,1.7347462260,2.1506813322,1.6904421274,1.8545643481,1.9528514527,1.6847046751,2.1460672125,2.0877858001,1.7197232721,1.7108335356,1.7562217402,1.8106422486,1.7750544741,1.6847049045,1.7878338569
1.7954553794,2.0130446427,1.7762292098,1.9017307911,1.6830738223,1.8873257731,1.9126776482,2.0671242147,1.7699107774,1.7061695692,1.7543087493,1.7605168138,2.0211910177,1.7699110338,1.8661167871,1.7239105439,1.8556877293,2.1332096923,1.8250800457,1.9615812875,1.7512211862,1.7299061268,1.6605935295,1.9654446600,1.8522367937,1.6550667581,2.0974604537,1.7032482055,1.7179562139,1.7389776382,2.1608086532,1.6945431640,1.8626276968,1.9577321030,1.6916613688,2.1515320693,2.0930736237,1.7239104150,1.7149945110,1.7636372443,1.8150982339,1.7794049686,1.6887890979,1.7922221950
1.7998664801,2.0181065268,1.7805833520,1.9064584162,1.6871533893,1.8920103337,1.9174380315,2.0723496455,1.7774094325,1.7132574182,1.7585980693,1.7648244788,2.0262774785,1.7742464788,1.8707380333,1.7281101845,1.8602778817,2.1386356482,1.8295790976,1.9664883526,1.7555013857,1.7341234353,1.6646071993,1.9703633369,1.8568166634,1.6590642499,2.1027778260,1.7073870336,1.7221383179,1.7432216975,2.1663186088,1.6986564078,1.8672385373,1.9664884278,1.6957661470,2.1570137749,2.1027783038,1.7311117680,1.7191678956,1.7679541342,1.8195676264,1.7869655195,1.6928854416,1.7998665936
1.8042908443,2.0231838898,1.7849505646,1.9148577702,1.6912450988,1.8967090865,1.9222128651,2.0775911147,1.7817672471,1.7174258613,1.7660174425,1.7691450570,2.0355019275,1.7785949311,1.8753732563,1.7323223729,1.8648819053,2.1486587444,1.8374635089,1.9714103678,1.7597944053,1.7383533513,1.6686327895,1.9791994638,1.8648821871,1.6658487559,2.1125435821,1.7115382043,1.7293227744,1.7474784548,2.1718455785,1.7056910055,1.8718633192,1.9714104431,1.6998831528,2.1671696759,2.1081120297,1.7353328038,1.7233537393,1.7722839685,1.8240504800,1.7913516367,1.6969939843,1.8042909579
1.8087285254,2.0323790830,1.7925354850,1.9196250802,1.6953489997,1.9050358073,1.9307122941,2.0871695073,1.7861381531,1.7216067549,1.7703417337,1.7766270703,2.0406320286,1.7829564430,1.8835564638,1.7395665971,1.8729948692,2.1541321599,1.8419997710,1.9763473939,1.7641002969,1.7456363330,1.6726703481,1.9841599211,1.8695001380,1.6698781562,2.1179071846,1.7186494288,1.7335387172,1.7548202191,2.1821003522,1.7098373652,1.8800230019,1.9763474691,1.7040124354,2.1726994750,2.1134621753,1.7395664678,1.7275520924,1.7766267993,1.8318921207,1.7957509412,1.7011147753,1.8087286391
1.8164631386,2.0374999807,1.7969384954,1.9244068825,1.6994651410,1.9097739277,1.9355273252,2.0924563466,1.7905222032,1.7258001491,1.7746790112,1.7809829502,1.6600561044,1.7905224605,1.8882303646,1.7438129404,1.8776372328,2.1596224852,1.8465497387,1.9852103171,1.7715438039,1.7499005909,1.6795300587,1.9891355301,1.8741320724,1.6739195455,2.1232873197,1.7228341123,1.7377672793,1.7591116018,1.5568568182,1.7139961087,1.8846863485,1.9812995667,1.7081540441,1.5544434254,2.1188288073,1.7438128111,1.7347601850,1.7841516127,1.8364120086,1.8001634862,1.7081542746,1.8131796911
1.8209373682,1.6613157939,1.8013547674,1.9292032357,1.7064888380,1.9145264500,1.9403570206,2.0977594655,1.7981316542,1.7329915265,1.7790293271,1.7853519317,1.6640689048,1.7949197080,1.8929184483,1.7480720140,1.8822936719,2.1651297891,1.8511134674,1.9901893188,1.7758848401,1.7541776397,1.6835999418,1.9980794431,1.8787780468,1.6779729719,2.1331749428,1.7270313174,1.7420085115,1.7634158674,1.5605691417,1.7181672860,1.8893638420,1.9901893942,1.7152329085,1.5581487574,2.1286845338,1.7511196927,1.7389925462,1.7885299803,1.8409455552,1.8078359346,1.7123082592,1.8209374822
1.8254251100,1.6653324776,1.8057843545,1.9377295872,1.7106381238,1.9192934326,1.9452014398,2.1074568520,1.8025516786,1.7372188759,1.7865580972,1.7897340678,1.6680936536,1.7993302060,1.9011997405,1.7523438693,1.8869642435,2.1753098992,1.8591155763,1.9951835548,1.7802389359,1.7584675312,1.6876819662,2.0030974503,1.8869645262,1.6848557014,2.1386020010,1.7312410945,1.7462624649,1.7677330680,1.5642924018,1.7223509472,1.8940555399,1.9951836302,1.7194079285,1.5642930451,2.1340979363,1.7554005493,1.7432375987,1.7929215344,1.8454928158,1.8122847578,1.7164746696,1.8254252241
1.8299264187,1.6693611307,1.8134816252,1.9425663643,1.7147998275,1.9277458399,1.9538296934,2.1128060195,1.8069850395,1.7414589077,1.7909440270,1.7973266002,1.6749092481,1.8037540082,1.9059270683,1.7596943995,1.8951990270,1.5631664192,1.8637172034,2.0001930869,1.7846061442,1.7627703172,1.6917761809,2.0081308350,1.8916492878,1.6889416171,2.1440458415,1.7354634945,1.7535738993,1.7720632557,1.5704693546,1.7295093845,1.9023378858,2.0001931624,1.7235954535,1.5680272861,2.1395280740,1.7596942697,1.7474953935,1.7973263283,1.8534513956,1.8167470155,1.7206535559,1.8299265328
1.8377760637,1.6734018014,1.8179476697,1.9474179082,1.7189739993,1.9325529228,1.9587150599,2.1181717116,1.8114317909,1.7457116731,1.7953431860,1.8017446875,1.6789661877,1.8114320491,1.9106687887,1.7640010359,1.8999086501,1.5668975848,1.8683327942,2.0091914850,1.7921594964,1.7701823672,1.6958826351,2.0131796599,1.8963482966,1.6930397442,2.1540571662,1.7427001831,1.7578624446,1.7795353251,1.5742217066,1.7337268973,1.9070688645,2.0091915607,1.7277955342,1.5717725519,2.1495070130,1.7640009060,1.7548091646,1.8049624317,1.8580363752,1.8212227620,1.7248449685,1.8344414633
1.8423145959,1.6802404610,1.8224272246,1.9560474042,1.7231606895,1.9373746804,1.9636153689,2.1235539959,1.8191540490,1.7499772237,1.7997556278,1.8061761220,1.6830352484,1.8158922454,1.9154249602,1.7683206403,1.9046326147,1.5706397721,1.8729624054,2.0142437798,1.7965624959,1.7745202606,1.7028625799,2.0222605412,1.9046328983,1.6971501320,2.1595486348,1.7469568415,1.7621638966,1.7839009108,1.5779851515,1.7379570755,1.9118142575,2.0142438554,1.7349778117,1.5755288867,2.1549846236,1.7714152222,1.7591015911,1.8094034169,1.8626352708,1.8290091412,1.7320084525,1.8423147103
1.8468668945,1.6843134878,1.8269203448,1.9609399676,1.7303080627,1.9422111723,1.9723482765,2.1334023089,1.8236374383,1.7572957884,1.8073957787,1.8106209577,1.6871164794,1.8203659410,1.9238311399,1.7726532655,1.9129662280,1.5743930255,1.8810843626,2.0193115993,1.8009787998,1.7788712369,1.7070020758,2.0273525602,1.9093712626,1.7012728301,1.5646774567,1.7512263066,1.7664783076,1.7882796735,1.5817597342,1.7421999705,1.9165741236,2.0193116750,1.7392119153,1.5792963354,2.1604792226,1.7757570058,1.7634069459,1.8138578359,1.8672481387,1.8335218358,1.7362337970,1.8468670089
1.8514330154,1.6883987063,1.8347320096,1.9658475176,1.7345286347,1.9507915797,1.9772901373,2.1388315144,1.8281344147,1.7615960511,1.8118444909,1.8150792491,1.6912099299,1.8248531906,1.9286272863,1.7801120243,1.9177298169,1.5781573895,1.8857525753,2.0284201774,1.8054084622,1.7832353491,1.7111539888,2.0324602505,1.9141240853,1.7082763170,1.5684136221,1.7555086303,1.7738972788,1.7926716668,1.5855454994,1.7494632440,1.9249813846,2.0243950826,1.7434587573,1.5830749425,1.5684139780,1.7801118941,1.7677252814,1.8183257433,1.8753257935,1.8380482174,1.7404718500,1.8514331299
1.8593997905,1.6924961658,1.8392622610,1.9707701151,1.7387619074,1.9556689208,1.9822471634,2.1442775628,1.8326450335,1.7659092856,1.8163066807,1.8228074669,1.6981449072,1.8326452927,1.9334380982,1.7844800704,1.9225079599,1.5819329091,1.8904350156,2.0335313945,1.8130736535,1.7907567287,1.7153183692,2.0416525447,1.9188914251,1.7124322262,1.5721608479,1.7628515463,1.7782469177,1.8002541306,1.5893424925,1.7537406115,1.9297812634,2.0335314703,1.7477183893,1.5893431392,1.5721612041,1.7844799401,1.7720566502,1.8260751598,1.8799770803,1.8425883418,1.7447226632,1.8560131292
1.8640038248,1.6966059160,1.8438062774,1.9795308520,1.7430079323,1.9605612155,1.9872194166,2.1542489236,1.8404821528,1.7702355446,1.8207824030,1.8273025157,1.7022712634,1.8371696094,1.9382636355,1.7888613278,1.9273007161,1.5881897052,1.8951317413,2.0386583689,1.8175397677,1.7951565951,1.7194952676,2.0468040714,1.9273010006,1.7166006246,1.5759191789,1.7671687580,1.7826097052,1.8046821744,1.5956441631,1.7580308814,1.9345958300,2.0386584448,1.7519908633,1.5931514058,1.5759195352,1.7888611974,1.7795002460,1.8305799273,1.8846425459,1.8504907285,1.7519910956,1.8640039396
