r,f_simulation_mean,f_theory,valid_trajectories_count
9.014117477477477,5.969394390075439,1.7965979115979913,300
9.039725765765766,5.969899603123521,1.799618785926992,300
9.065334054054054,5.989843008423058,1.8026212272180897,300
9.090942342342343,6.09348540816607,1.8056056433997065,300
9.11655063063063,6.102096302236649,1.8085724334059698,300
9.14215891891892,6.231598843178257,1.8115219874482085,300
9.167767207207207,6.256416872926317,1.8144546872782625,300
9.193375495495495,6.301316091991319,1.8173709064438404,300
9.218983783783784,6.374738431470051,1.8202710105361493,300
9.244592072072072,6.33854905712866,1.8231553574300259,299
9.270200360360361,6.273670467621005,1.8260242975167917,298
9.295808648648649,6.143130591050951,1.8288781739300457,297
9.321416936936938,6.208456806869738,1.8317173227646248,297
9.347025225225225,6.108551738500365,1.8345420732889297,296
9.372633513513513,6.197409536531618,1.8373527481508405,296
9.398241801801802,6.34502589088873,1.8401496635774122,296
9.42385009009009,6.34667895327339,1.8429331295685591,295
9.44945837837838,6.496765194802497,1.8457034500849279,295
9.475066666666667,6.60937415115634,1.8484609232301317,295
9.500674954954956,6.4460932486852265,1.8512058414275565,294
9.526283243243244,6.448577681619084,1.8539384915918986,293
9.551891531531531,6.449498314434573,1.8566591552956266,292
9.57749981981982,6.39836865971734,1.859368108930524,291
9.603108108108108,6.414869832279483,1.8620656238644964,291
9.628716396396397,6.449869956397485,1.8647519665937873,291
9.654324684684685,6.5858983576713985,1.8674273988907766,291
9.679932972972972,6.74065147465839,1.8700921779474997,291
9.705541261261262,6.5916603543957795,1.8727465565150467,289
9.73114954954955,6.682362941591564,1.8753907830389773,289
9.756757837837839,6.588412414523767,1.8780251017908964,288
9.782366126126126,6.478254572877607,1.8806497529963226,287
9.807974414414415,6.490380764187104,1.8832649729589774,287
9.833582702702703,6.583081865891449,1.885870994181629,287
9.85919099099099,6.626757939791616,1.8884680454836065,287
9.88479927927928,6.504726859999822,1.8910563521151063,286
9.910407567567567,6.096203604723351,1.8936361358684068,284
9.936015855855857,6.146257571524088,1.896207615186097,284
9.961624144144144,6.0379186327905146,1.8987710052664382,283
9.987232432432434,6.118111996267127,1.9013265181659482,283
10.012840720720721,6.18508567218553,1.9038743628993227,283
10.038449009009009,6.307368861223874,1.9064147455367813,283
10.064057297297298,6.424602542022133,1.9089478692989432,283
10.089665585585585,6.412497279363341,1.9114739346493135,283
10.115273873873875,6.427547817534665,1.9139931393844747,283
10.140882162162162,6.295331216729658,1.9165056787220718,282
10.16649045045045,6.327309937985573,1.9190117453866697,282
10.19209873873874,6.2489251184454675,1.921511529693566,282
10.217707027027027,6.377365404528892,1.924005219630633,282
10.243315315315316,6.511304614147246,1.9264930009382772,282
10.268923603603604,6.491210726427505,1.9289750571875726,281
10.294531891891893,6.624550763832502,1.9314515698566543,281
10.32014018018018,6.604138908117893,1.9339227184054315,280
10.345748468468468,6.666799002038691,1.936388680348694,280
10.371356756756757,6.719321193984007,1.9388496313276729,280
10.396965045045045,6.735222667160195,1.9413057451801194,280
10.422573333333334,6.846339665987585,1.9437571940089682,280
10.448181621621622,6.957006591463202,1.946204148249636,280
10.473789909909911,6.98980362571497,1.948646776736026,280
10.499398198198199,6.946638942840893,1.95108524676528,279
10.525006486486486,6.76192828440742,1.9535197241613473,278
10.550614774774775,6.80819090363175,1.955950373337416,278
10.576223063063063,6.585973384140784,1.95837735735726,277
10.601831351351352,6.72202823262159,1.9608008379955546,277
10.62743963963964,6.7125782870119215,1.9632209757972108,276
10.653047927927929,6.774623384425593,1.9656379301357743,276
10.678656216216217,6.907986070817797,1.968051859270939,276
10.704264504504504,6.719305878455693,1.9704629204052215,275
10.729872792792793,6.769731655791511,1.9728712697398396,275
10.755481081081081,6.553603004813373,1.9752770625298424,274
10.78108936936937,6.385680859390377,1.9776804531385364,273
10.806697657657658,6.514874860910614,1.9800815950912438,273
10.832305945945945,6.491502339740062,1.9824806411284441,272
10.857914234234235,6.62089939884493,1.984877743258334,272
10.883522522522522,6.696912130617199,1.987273052808849,272
10.909130810810812,6.657207301240817,1.9896667204791854,271
10.9347390990991,6.718716879370004,1.9920588963908654,271
10.960347387387388,6.847372942233247,1.9944497301383772,271
10.985955675675676,6.75862379719147,1.9968393708394379,270
11.011563963963964,6.5291108957192385,1.99922796718491,269
11.037172252252253,6.603020948464439,2.0016156674884136,269
11.06278054054054,6.595167582924759,2.004002619735667,269
11.08838882882883,6.53888596275537,2.0063889716336,269
11.113997117117117,6.598843571346545,2.008774870659268,269
11.139605405405407,6.571139662241552,2.01116046410861,268
11.165213693693694,6.591088442752424,2.013545899145089,268
11.190821981981982,6.663209054479046,2.01593132284824,268
11.216430270270271,6.576816365049394,2.0183168822621727,267
11.242038558558558,6.545864672442196,2.020702724444064,266
11.267646846846848,6.640326573767267,2.023088996512672,266
11.293255135135135,6.482399191506963,2.0254758456969095,265
