r,f_simulation_mean,valid_trajectories_count
14.571116036036036,2.836528592781961,195
14.596724324324324,2.8631013721372094,195
14.622332612612613,2.7786018484494384,192
14.6479409009009,2.803849558099287,192
14.67354918918919,2.8294978192807245,192
14.699157477477478,2.8173847006066546,191
14.724765765765767,2.8053012885148076,190
14.750374054054054,2.714697375616382,187
14.775982342342342,2.738231961586064,187
14.801590630630631,2.762080160809256,187
14.827198918918919,2.7474658614510656,186
14.852807207207208,2.7712972528121247,186
14.878415495495496,2.7954449166934365,186
14.904023783783785,2.8199126224000666,186
14.929632072072073,2.8447628901323734,186
14.95524036036036,2.831116780390366,185
14.98084864864865,2.855923821732844,185
15.006456936936937,2.881120672626754,185
15.032065225225226,2.906695623676734,185
15.057673513513514,2.893692889069668,184
15.083281801801801,2.9192988823472588,184
15.10889009009009,2.9452349737084687,184
15.134498378378378,2.9331921461283437,183
15.160106666666668,2.9204180564857207,182
15.185714954954955,2.946068926315807,182
15.211323243243244,2.93265181694348,181
15.236931531531532,2.9583104760968957,181
15.26253981981982,2.984336978733559,181
15.288148108108109,2.9714239363687853,180
15.313756396396396,2.9974601241106655,180
15.339364684684686,3.023859381743027,180
15.364972972972973,3.050654867160064,180
15.390581261261262,3.0778143508583486,180
15.41618954954955,3.0661261729939047,179
15.441797837837838,3.0933650055753548,179
15.467406126126127,3.0823964555277934,178
15.493014414414414,3.109754053775395,178
15.518622702702704,3.137513179583189,178
15.544230990990991,3.1656793152930063,178
15.569839279279279,3.1942468766995153,178
15.595447567567568,3.223242696621147,178
15.621055855855856,3.2526963875531854,178
15.646664144144145,3.2825989005896017,178
15.672272432432433,3.312986542823898,178
15.697880720720722,3.3438323603558047,178
15.72348900900901,3.3751494373355193,178
15.749097297297297,3.369298570613877,177
15.774705585585586,3.3251998015069186,175
15.800313873873874,3.3559099361298648,175
15.825922162162163,3.348692364467741,174
15.85153045045045,3.3410856635306003,173
15.87713873873874,3.333161528540227,172
15.902747027027027,3.324101853186785,171
15.928355315315315,3.3149302245792955,170
15.953963603603604,3.344886916702884,170
15.979571891891892,3.3752735880093883,170
16.00518018018018,3.326841194318991,168
16.03078846846847,3.356712505889677,168
16.056396756756758,3.38702446775125,168
16.082005045045044,3.417808101055429,168
16.107613333333333,3.3693153657726826,166
16.133221621621622,3.358733414606677,165
